"","X","module","module_description","Acidovorax_AEP1_4","Curvibacter_AEP1_3","Duganella_C1_2","MG_21Nov119-A03-L1_S156_L003_bin.4","MG_21Nov119-A06-L1_S159_L003_bin.7","MG_21Nov119-B05-L1_S164_L003_bin.2","MG_21Nov119-B05-L1_S164_L003_bin.8","MG_21Nov119-D06-L1_S176_L003_bin.10","MG_21Nov119-D06-L1_S176_L003_bin.11","MG_21Nov119-D06-L1_S176_L003_bin.3","MG_21Nov119-D06-L1_S176_L003_bin.8","MG_21Nov119-E05-L1_S181_L003_bin.1","MG_21Nov119-E05-L1_S181_L003_bin.16","MG_21Nov119-E05-L1_S181_L003_bin.2","MG_21Nov119-E05-L1_S181_L003_bin.7","MG_21Nov119-E07-L1_S224_L004_bin.20","MG_21Nov119-E07-L1_S224_L004_bin.5","MG_21Nov119-H08-L1_S241_L004_bin.1","MG_220900001374-D09_22Sep1374-D09-L1_S133_L002_bin.2","MG_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MG_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.4","MT_21Nov119-A08-L1_S201_L004_bin.5","MT_21Nov119-A09-L1_S202_L004_bin.2","MT_21Nov119-B05-L1_S164_L003_bin.6","MT_21Nov119-B08-L1_S207_L004_bin.2","MT_21Nov119-C02-L1_S167_L003_bin.5","MT_21Nov119-D04-L1_S174_L003_bin.3","MT_21Nov119-D05-L1_S175_L003_bin.2","MT_21Nov119-D07-L1_S218_L004_bin.10","MT_21Nov119-D07-L1_S218_L004_bin.4","MT_21Nov119-D07-L1_S218_L004_bin.8","MT_21Nov119-E05-L1_S181_L003_bin.17","MT_21Nov119-E05-L1_S181_L003_bin.3","MT_21Nov119-E05-L1_S181_L003_bin.4","MT_21Nov119-E05-L1_S181_L003_bin.9","MT_21Nov119-E06-L1_S182_L003_bin.3","MT_21Nov119-E07-L1_S224_L004_bin.18","MT_21Nov119-E07-L1_S224_L004_bin.5","MT_21Nov119-E08-L1_S225_L004_bin.2","MT_21Nov119-F04-L1_S186_L003_bin.6","MT_21Nov119-F04-L1_S186_L003_bin.9","MT_21Nov119-G04-L1_S192_L003_bin.1","MT_21Nov119-G04-L1_S192_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.4","MT_21Nov119-H05-L1_S199_L003_bin.5","MT_21Nov119-H05-L1_S199_L003_bin.9","MT_220900001374-A06_22Sep1374-A06-L1_S120_L002_bin.3","MT_220900001374-A10_22Sep1374-A10-L1_S123_L002_bin.3","MT_220900001374-B05_22Sep1374-B05-L1_S10_L001_bin.1","MT_220900001374-B06_22Sep1374-B06-L1_S124_L002_bin.5","MT_220900001374-B10_22Sep1374-B10-L1_S126_L002_bin.5","MT_220900001374-C01_22Sep1374-C01-L1_S11_L001_bin.2","MT_220900001374-C06_22Sep1374-C06-L1_S127_L002_bin.1","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.10","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.6","MT_220900001374-D02_22Sep1374-D02-L1_S17_L001_bin.7","MT_220900001374-D04_22Sep1374-D04-L1_S19_L001_bin.3","MT_220900001374-H06_22Sep1374-H06-L1_S146_L002_bin.5","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.10","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.14","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.2","MT_220900001374-H07_22Sep1374-H07-L1_S147_L002_bin.7","Pelomonas_AEP2-2","Pseudomonas_C2_2","Undibacterium_C1_1"
"203",203,"M00528","Nitrification, ammonia => nitrite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",204,"M00529","Denitrification, nitrate => nitrogen",2500,0,0,900,8100,100,1600,0,0,9000,0,400,900,900,3600,0,900,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,4200,0,0,0,0,0,0,100,600,0,0,0,900,0,0,900,0,400,1200,600,0,0,3600,0,0,400,100,0,9800,3600,900
"205",205,"M00530","Dissimilatory nitrate reduction, nitrate => ammonia",3888.88888888889,888.888888888889,666.666666666667,3333.33333333333,6222.22222222222,444.444444444444,3333.33333333333,444.444444444444,0,5444.44444444444,0,444.444444444444,3333.33333333333,666.666666666667,3333.33333333333,0,2777.77777777778,444.444444444444,0,666.666666666667,666.666666666667,0,0,111.111111111111,444.444444444444,0,0,666.666666666667,0,0,1000,0,0,0,444.444444444444,0,0,0,0,0,444.444444444444,1000,0,666.666666666667,0,1111.11111111111,0,0,111.111111111111,3333.33333333333,0,2222.22222222222,3333.33333333333,0,0,0,444.444444444444,0,666.666666666667,444.444444444444,444.444444444444,0,444.444444444444,2777.77777777778,1000
"206",206,"M00531","Assimilatory nitrate reduction, nitrate => ammonia",111.111111111111,222.222222222222,111.111111111111,111.111111111111,111.111111111111,111.111111111111,111.111111111111,444.444444444444,0,222.222222222222,0,111.111111111111,111.111111111111,111.111111111111,111.111111111111,0,111.111111111111,111.111111111111,0,111.111111111111,111.111111111111,0,0,0,111.111111111111,0,0,111.111111111111,0,0,111.111111111111,0,0,0,0,0,0,0,111.111111111111,0,111.111111111111,111.111111111111,0,111.111111111111,0,222.222222222222,111.111111111111,0,666.666666666667,111.111111111111,0,444.444444444444,444.444444444444,0,0,0,0,0,111.111111111111,222.222222222222,666.666666666667,0,0,111.111111111111,0
"207",207,"M00532","Photorespiration",3666.66666666667,4666.66666666667,4666.66666666667,3600,6400,2800,5133.33333333333,5133.33333333333,400,3600,400,2800,4000,8866.66666666667,2666.66666666667,1333.33333333333,2333.33333333333,3000,2333.33333333333,8533.33333333333,8000,2000,4000,3200,2666.66666666667,1666.66666666667,1666.66666666667,1866.66666666667,533.333333333333,1666.66666666667,3200,400,266.666666666667,3200,3000,4000,600,2666.66666666667,2000,2666.66666666667,3600,5200,3200,3266.66666666667,66.6666666666667,4000,3733.33333333333,1666.66666666667,3600,2800,800,7466.66666666667,4000,2333.33333333333,1066.66666666667,2800,2666.66666666667,7466.66666666667,5133.33333333333,3000,4000,2333.33333333333,2666.66666666667,3333.33333333333,3200
"208",208,"M00533","Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate",8000,4500,0,7000,0,0,0,1500,0,3000,250,0,2250,5000,0,0,250,0,250,3000,6000,0,0,0,2250,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,500,0,0,250,1000,0,0,0,0,0,0,0,250,0,0,0,0
"209",209,"M00534","Naphthalene degradation, naphthalene => salicylate",444.444444444444,222.222222222222,111.111111111111,1000,111.111111111111,0,333.333333333333,444.444444444444,0,222.222222222222,0,0,0,444.444444444444,0,0,0,111.111111111111,0,444.444444444444,111.111111111111,0,0,0,111.111111111111,0,0,0,0,0,0,0,0,0,222.222222222222,0,0,111.111111111111,0,0,222.222222222222,0,0,0,0,0,0,0,0,0,0,444.444444444444,111.111111111111,0,0,0,111.111111111111,111.111111111111,111.111111111111,0,0,0,111.111111111111,111.111111111111,0
"210",210,"M00535","Isoleucine biosynthesis, pyruvate => 2-oxobutanoate",2250,4500,4500,3750,3750,4000,3750,3000,0,3000,2250,4000,2250,2250,2250,500,2250,2250,3000,11250,2250,250,0,0,2250,3000,0,2250,3000,500,2250,0,0,2250,2250,3000,0,2250,0,0,2250,3000,1000,2250,0,2250,4000,0,4500,2250,0,2250,2250,0,2250,0,2250,3000,3750,1000,2250,0,2250,2250,2250
"211",211,"M00537","Xylene degradation, xylene => methylbenzoate",500,1000,250,0,250,0,250,0,0,0,0,0,500,0,0,0,250,0,250,1000,250,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",212,"M00538","Toluene degradation, toluene => benzoate",250,500,125,125,125,0,125,0,0,125,0,0,250,0,0,0,125,0,125,1125,125,0,0,0,250,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,500,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",213,"M00539","Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate",0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",214,"M00540","Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA",0,0,200,200,800,0,200,200,0,0,0,0,0,0,800,0,200,0,0,6400,1800,0,0,0,0,0,0,0,0,0,200,0,0,0,800,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,800,0,0,0,800,0,200,0,0,0,800,0,0
"215",215,"M00541","Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA",0,0,0,0,0,0,0,0,0,0,0,0,0,111.111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",216,"M00542","EHEC/EPEC pathogenicity signature, T3SS and effectors",58.8235294117647,470.588235294118,58.8235294117647,58.8235294117647,4764.70588235294,0,235.294117647059,0,0,0,0,0,58.8235294117647,0,58.8235294117647,0,235.294117647059,0,0,0,235.294117647059,0,0,235.294117647059,235.294117647059,0,0,2117.64705882353,0,0,0,0,0,58.8235294117647,58.8235294117647,0,0,0,0,58.8235294117647,0,0,0,0,0,58.8235294117647,0,58.8235294117647,0,0,3764.70588235294,0,0,0,0,0,4764.70588235294,0,58.8235294117647,0,0,0,4764.70588235294,0,58.8235294117647
"217",217,"M00543","Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.857142857143,142.857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",218,"M00544","Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",219,"M00545","Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA",1454.54545454545,181.818181818182,818.181818181818,3181.81818181818,90.9090909090909,0,363.636363636364,909.090909090909,0,1909.09090909091,0,0,363.636363636364,2272.72727272727,90.9090909090909,0,90.9090909090909,0,1090.90909090909,10909.0909090909,2454.54545454545,0,0,0,90.9090909090909,90.9090909090909,0,363.636363636364,0,90.9090909090909,545.454545454545,0,0,363.636363636364,0,0,0,0,0,0,727.272727272727,10181.8181818182,90.9090909090909,90.9090909090909,0,0,90.9090909090909,0,90.9090909090909,90.9090909090909,0,1090.90909090909,727.272727272727,0,90.9090909090909,0,90.9090909090909,545.454545454545,818.181818181818,0,0,0,90.9090909090909,0,90.9090909090909
"220",220,"M00546","Purine degradation, xanthine => urea",428.571428571429,857.142857142857,714.285714285714,428.571428571429,428.571428571429,190.47619047619,428.571428571429,428.571428571429,0,3809.52380952381,0,47.6190476190476,428.571428571429,5238.09523809524,428.571428571429,0,428.571428571429,1714.28571428571,1142.85714285714,4000,2571.42857142857,0,0,0,428.571428571429,0,0,0,0,952.380952380952,428.571428571429,0,0,1190.47619047619,428.571428571429,0,0,571.428571428571,0,0,428.571428571429,761.904761904762,0,571.428571428571,0,428.571428571429,1714.28571428571,0,428.571428571429,0,0,1714.28571428571,1714.28571428571,0,0,0,428.571428571429,428.571428571429,714.285714285714,95.2380952380952,761.904761904762,0,428.571428571429,1714.28571428571,1190.47619047619
"221",221,"M00547","Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",222,"M00548","Benzene degradation, benzene => catechol",0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,0,0,0,0,0,0,0
"223",223,"M00549","Nucleotide sugar biosynthesis, glucose => UDP-glucose",2400,2400,2800,2800,2000,2100,2400,400,0,1500,400,800,1600,900,4000,0,1200,1600,2100,2000,1600,100,100,400,1200,2000,400,2000,0,400,1800,100,0,2000,2800,200,400,1600,100,100,900,3600,1800,2700,0,900,1200,100,400,900,600,3200,600,400,800,100,2800,900,3200,1200,900,100,2400,1600,2000
"224",224,"M00550","Ascorbate degradation, ascorbate => D-xylulose-5P",571.428571428571,285.714285714286,142.857142857143,142.857142857143,142.857142857143,571.428571428571,142.857142857143,0,0,0,0,0,142.857142857143,0,142.857142857143,0,142.857142857143,0,857.142857142857,571.428571428571,142.857142857143,0,0,0,142.857142857143,142.857142857143,142.857142857143,0,0,0,0,0,0,142.857142857143,142.857142857143,142.857142857143,0,0,0,0,0,0,142.857142857143,0,0,142.857142857143,0,0,0,0,0,0,0,142.857142857143,0,0,142.857142857143,0,142.857142857143,0,0,0,571.428571428571,0,142.857142857143
"225",225,"M00551","Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol",0,0,0,0,0,250,0,0,0,0,0,250,0,4000,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",226,"M00552","D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P",5000,6400,3200,800,7000,1800,800,6000,0,5000,800,1200,800,3000,5000,3200,800,2000,200,3200,6400,800,1200,1200,3200,800,800,800,800,800,2000,1200,0,800,800,2000,800,2000,1600,800,4800,800,1600,1600,800,800,800,800,7200,3000,800,2000,4800,1200,2400,1600,3200,7200,3200,800,4000,1600,3200,2000,800
"227",227,"M00554","Nucleotide sugar biosynthesis, galactose => UDP-galactose",0,0,0,2000,0,1500,0,0,0,0,0,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,3000,1500,1000,0,0,500,0,0,4000,0,0,0,0,2000,2000,0,0,0,1000,0,2000,0,0,0
"228",228,"M00555","Betaine biosynthesis, choline => betaine",1333.33333333333,5000,1500,1500,2000,333.333333333333,2000,666.666666666667,0,5000,0,166.666666666667,1000,5500,1500,0,2500,1000,333.333333333333,4500,2500,0,166.666666666667,166.666666666667,2500,500,0,166.666666666667,0,0,1000,0,0,666.666666666667,2000,0,0,0,0,0,1333.33333333333,3000,0,0,0,1500,0,166.666666666667,1666.66666666667,0,0,3500,500,0,666.666666666667,0,1500,1333.33333333333,1500,0,500,0,1500,666.666666666667,666.666666666667
"229",229,"M00563","Methanogenesis, methylamine/dimethylamine/trimethylamine => methane",0,0,0,0,0,0,0,0,0,230.769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9230769230769,0,0,0,0,0,0,0,0,0,192.307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0
"230",230,"M00564","Helicobacter pylori pathogenicity signature, cagA pathogenicity island",0,0,0,0,0,0,37.037037037037,0,37.037037037037,37.037037037037,37.037037037037,0,0,0,37.037037037037,0,0,0,0,0,0,0,0,37.037037037037,0,0,37.037037037037,0,37.037037037037,0,0,0,0,0,0,0,0,0,0,37.037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.037037037037,0,0,0,0,0,0,0,0,0,0
"231",231,"M00565","Trehalose biosynthesis, D-glucose 1P => trehalose",0,4571.42857142857,0,2285.71428571429,285.714285714286,1714.28571428571,142.857142857143,0,0,2857.14285714286,0,1285.71428571429,0,5000,142.857142857143,571.428571428571,2285.71428571429,0,5714.28571428571,7714.28571428571,0,571.428571428571,142.857142857143,0,2285.71428571429,0,0,0,0,2142.85714285714,2285.71428571429,0,0,0,142.857142857143,142.857142857143,0,0,142.857142857143,0,2285.71428571429,6000,2142.85714285714,2142.85714285714,0,0,857.142857142857,0,0,2285.71428571429,2857.14285714286,5714.28571428571,2857.14285714286,142.857142857143,0,1285.71428571429,142.857142857143,2285.71428571429,0,142.857142857143,0,571.428571428571,142.857142857143,0,0
"232",232,"M00567","Methanogenesis, CO2 => methane",0,0,0,625,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,25,0,0
"233",233,"M00568","Catechol ortho-cleavage, catechol => 3-oxoadipate",0,0,3200,0,0,1200,4800,200,0,1200,0,200,0,4000,200,0,0,200,1200,4000,3000,200,200,0,0,0,0,0,0,0,800,0,0,0,0,0,0,200,0,0,200,5000,0,0,0,0,0,0,1600,0,0,6000,200,200,3200,0,0,800,3200,0,3200,0,200,200,0
"234",234,"M00569","Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA",1250,333.333333333333,1333.33333333333,13750,0,83.3333333333333,83.3333333333333,250,83.3333333333333,1333.33333333333,0,83.3333333333333,666.666666666667,3500,83.3333333333333,83.3333333333333,83.3333333333333,0,83.3333333333333,10833.3333333333,0,333.333333333333,83.3333333333333,0,166.666666666667,333.333333333333,0,83.3333333333333,0,83.3333333333333,333.333333333333,0,0,83.3333333333333,83.3333333333333,0,0,83.3333333333333,83.3333333333333,0,333.333333333333,4166.66666666667,0,83.3333333333333,83.3333333333333,166.666666666667,83.3333333333333,0,333.333333333333,83.3333333333333,0,6000,166.666666666667,83.3333333333333,0,0,0,83.3333333333333,1333.33333333333,0,1000,0,0,83.3333333333333,83.3333333333333
"235",235,"M00570","Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",10500,17500,7500,7000,13125,6750,8250,15000,500,12750,6750,6000,10500,8750,8750,375,7875,5250,6000,15000,9000,250,250,750,9625,6000,500,4500,3125,250,6750,125,0,5250,4375,7500,0,5250,250,0,7500,9000,9000,6000,0,5250,6750,1875,12000,4500,125,8250,12500,6000,6000,250,6000,9000,8250,5000,15000,250,6000,4500,5250
"236",236,"M00572","Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP",6600,9000,5500,8400,8400,2400,5000,8500,1600,11400,4800,1800,6000,13300,7200,600,4000,9100,1400,23400,12000,1500,5000,1000,5000,4000,8400,4000,1500,2400,4500,2000,2000,4200,7200,800,800,8400,400,7700,5000,6000,900,2100,0,4500,5600,6600,7200,2500,2000,14000,7500,1800,1500,2100,5000,5000,5500,2100,10500,800,5000,9800,4200
"237",237,"M00573","Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin",2400,0,2400,200,1800,200,1800,200,0,1800,1800,1800,1800,1800,1800,1800,0,1800,0,200,1800,0,1800,0,0,2400,0,1800,2400,200,0,0,0,1800,1800,1800,0,1800,1800,2400,0,1800,2400,2400,0,1800,2400,1800,0,1800,800,2400,200,1800,800,1800,1800,200,1800,200,0,1800,1800,1800,1800
"238",238,"M00574","Pertussis pathogenicity signature, pertussis toxin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",239,"M00575","Pertussis pathogenicity signature, T1SS",800,4800,800,2400,1200,400,400,200,200,200,800,400,800,3000,2400,600,200,800,0,1800,3000,200,200,200,2400,800,200,1600,200,200,200,200,200,800,400,400,200,0,200,400,200,0,200,600,0,1200,200,200,200,800,0,400,200,0,200,400,400,200,800,400,200,400,1600,200,1200
"240",240,"M00576","ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",241,"M00577","Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin",3333.33333333333,0,3333.33333333333,166.666666666667,2666.66666666667,166.666666666667,2666.66666666667,166.666666666667,0,2666.66666666667,2666.66666666667,2666.66666666667,2666.66666666667,2666.66666666667,2666.66666666667,1500,0,2666.66666666667,0,166.666666666667,2666.66666666667,0,2666.66666666667,0,0,3333.33333333333,0,2666.66666666667,3333.33333333333,166.666666666667,0,0,0,2666.66666666667,2666.66666666667,2666.66666666667,0,2666.66666666667,2666.66666666667,3333.33333333333,0,4166.66666666667,4000,3333.33333333333,0,2666.66666666667,5000,2666.66666666667,0,2666.66666666667,1500,3333.33333333333,166.666666666667,2666.66666666667,666.666666666667,2666.66666666667,2666.66666666667,166.666666666667,2666.66666666667,166.666666666667,0,2666.66666666667,2666.66666666667,2666.66666666667,2666.66666666667
"242",242,"M00579","Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate",0,0,1500,1000,0,0,0,1000,0,3000,0,0,0,1000,0,0,0,1000,1500,1000,1000,0,0,0,0,0,250,0,0,0,1000,0,0,1000,1500,0,0,0,0,0,250,1000,0,0,0,0,1000,1000,0,0,250,250,0,0,0,0,250,1000,1000,0,1000,0,1000,1000,1000
"243",243,"M00580","Pentose phosphate pathway, archaea, fructose 6P => ribose 5P",200,400,200,200,200,0,200,0,0,200,0,0,200,200,200,0,200,200,800,200,0,0,0,0,200,200,200,200,0,0,200,0,0,200,400,0,200,200,0,200,200,0,0,200,0,200,0,200,0,200,200,200,0,0,0,0,200,200,200,0,200,0,200,200,200
"244",244,"M00595","Sulfur oxidation, SOX system, thiosulfate => sulfate",142.857142857143,0,3571.42857142857,8571.42857142857,7714.28571428571,142.857142857143,10285.7142857143,2285.71428571429,0,0,0,0,571.428571428571,142.857142857143,5142.85714285714,0,0,0,0,5142.85714285714,6000,0,0,0,0,0,0,3571.42857142857,0,0,0,0,0,0,285.714285714286,0,0,142.857142857143,0,0,0,0,0,0,0,857.142857142857,0,0,571.428571428571,0,0,142.857142857143,1285.71428571429,0,0,0,0,5142.85714285714,4285.71428571429,0,0,0,0,142.857142857143,0
"245",245,"M00596","Dissimilatory sulfate reduction, sulfate => H2S",0,0,0,0,0,0,0,0,0,0,0,0,0,90.9090909090909,0,0,90.9090909090909,0,0,0,0,0,90.9090909090909,0,0,181.818181818182,90.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9090909090909,0,0,0,0,90.9090909090909,0,90.9090909090909,0,0,0,0,0,0,0,0,0,90.9090909090909,0,0,0,0,0,0,0
"246",246,"M00597","Anoxygenic photosystem II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",247,"M00598","Anoxygenic photosystem I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",248,"M00608","2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",249,"M00609","Cysteine biosynthesis, methionine => cysteine",1333.33333333333,1333.33333333333,666.666666666667,666.666666666667,666.666666666667,666.666666666667,166.666666666667,166.666666666667,0,666.666666666667,666.666666666667,1000,1000,166.666666666667,166.666666666667,333.333333333333,666.666666666667,166.666666666667,1500,1000,666.666666666667,166.666666666667,166.666666666667,166.666666666667,666.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,0,0,666.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,666.666666666667,166.666666666667,666.666666666667,0,666.666666666667,1000,166.666666666667,166.666666666667,1500,166.666666666667,666.666666666667,166.666666666667,166.666666666667,333.333333333333,666.666666666667,166.666666666667,166.666666666667,1000,666.666666666667,166.666666666667,166.666666666667,166.666666666667,166.666666666667,666.666666666667
"250",250,"M00615","Nitrate assimilation",4800,3600,4800,4000,5600,3200,6400,3000,0,2400,0,3200,4000,1800,5600,0,3200,2400,0,4000,3600,0,0,0,1800,0,0,1800,0,0,2400,0,0,0,0,0,0,3200,0,0,2400,200,0,400,0,5600,200,0,3000,4800,0,800,8000,0,0,0,0,0,4000,200,2400,0,0,5600,400
"251",251,"M00616","Sulfate-sulfur assimilation",4000,8000,4000,3200,4000,0,4000,0,0,7200,0,0,4000,4000,5600,0,4000,5600,200,4800,4800,0,0,0,4000,3200,0,3200,0,0,3200,0,0,4000,400,0,0,2400,0,0,3200,3200,0,0,0,4000,4800,0,200,4000,0,4800,0,200,0,0,1800,4000,2400,0,1800,0,4000,3200,4000
"252",252,"M00620","Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate",1647.05882352941,1058.82352941176,529.411764705882,882.352941176471,529.411764705882,2117.64705882353,1470.58823529412,1470.58823529412,529.411764705882,705.882352941176,705.882352941176,941.176470588235,529.411764705882,941.176470588235,1470.58823529412,705.882352941176,529.411764705882,941.176470588235,705.882352941176,1058.82352941176,529.411764705882,2117.64705882353,941.176470588235,941.176470588235,529.411764705882,529.411764705882,529.411764705882,529.411764705882,235.294117647059,1470.58823529412,529.411764705882,529.411764705882,58.8235294117647,529.411764705882,1058.82352941176,352.941176470588,529.411764705882,941.176470588235,941.176470588235,1764.70588235294,529.411764705882,1764.70588235294,352.941176470588,529.411764705882,0,529.411764705882,1470.58823529412,2117.64705882353,705.882352941176,529.411764705882,529.411764705882,941.176470588235,1764.70588235294,941.176470588235,705.882352941176,529.411764705882,529.411764705882,529.411764705882,529.411764705882,235.294117647059,1470.58823529412,529.411764705882,529.411764705882,941.176470588235,529.411764705882
"253",253,"M00621","Glycine cleavage system",10000,6000,3000,3600,4200,4000,3600,8000,400,5600,400,4000,8000,6400,7000,2400,3000,4800,3000,8000,4200,4000,3600,2400,3000,5000,3200,800,600,3200,4000,400,200,3000,9000,4000,200,4800,4000,5600,5600,7200,4800,3200,0,3000,4000,3200,7000,1800,400,7200,7000,4800,3200,4000,3600,5600,3600,1600,7000,4800,3600,4800,3000
